Date,GSR
2025-01-23,90.08248516337359
2025-01-24,89.52390112577403
2025-01-27,90.4839038220672
2025-01-28,90.04458988527291
2025-01-29,88.64524043014808
2025-01-30,87.22655229332105
2025-01-31,87.54046763764458
2025-02-03,87.48765287289397
2025-02-04,86.75808825303385
2025-02-05,87.39690883770557
2025-02-06,87.82827551830927
2025-02-07,88.67481459756742
2025-02-10,89.96975187037
2025-02-11,90.36331764459983
2025-02-12,88.97385004290149
2025-02-13,89.6140816417615
2025-02-14,87.91196039813528
2025-02-18,87.99111503148897
2025-02-19,88.48543326291603
2025-02-20,87.90814431700905
2025-02-21,89.08296769457344
2025-02-24,90.49577385421193
2025-02-25,91.33360415232326
2025-02-26,90.43500442936843
2025-02-27,90.66381237126177
2025-02-28,90.86774276264167
2025-03-03,90.22851574199682
2025-03-04,90.61915855205942
2025-03-05,88.72420406597622
2025-03-06,88.2134144477146
2025-03-07,89.24357629388592
2025-03-10,89.57396942899983
2025-03-11,88.57029491293285
2025-03-12,87.77625122043194
2025-03-13,87.6420711238127
2025-03-14,87.59177394747128
2025-03-17,88.043666269419
2025-03-18,87.77293222913514
2025-03-19,89.35688119769037
2025-03-20,89.97809930610354
2025-03-21,90.6638590617793
2025-03-24,90.57869090458728
2025-03-25,88.92712337127612
2025-03-26,88.76384151762021
2025-03-27,87.69235198931706
2025-03-28,89.09190365654425
2025-03-31,90.62889927879783
2025-04-01,91.30803372452276
2025-04-02,91.01422801670023
2025-04-03,97.25537034782039
2025-04-04,103.44827862698408
2025-04-07,100.01016692435155
2025-04-08,100.31089474325367
2025-04-09,100.79807422135572
2025-04-10,102.87242019604318
2025-04-11,101.25062881552893
2025-04-14,99.86289864461277
2025-04-15,99.87587526921686
2025-04-16,101.03262559183942
2025-04-17,102.05737625060186
2025-04-21,104.81905836747713
2025-04-22,103.43065505937551
2025-04-23,97.74747588442918
2025-04-24,99.51616256157355
2025-04-25,99.49983510386606
2025-04-28,101.01545409060061
2025-04-29,99.73853934302605
2025-04-30,101.59540683735067
2025-05-01,99.72351058341796
2025-05-02,101.03160054924294
2025-05-05,102.81943364571089
2025-05-06,103.02298218947709
2025-05-07,103.9439330585147
2025-05-08,101.78385412091548
